page,paragraph_id,paragraph
57,663,De enskilda samtalen har bl a till uppgift att i årskurserna 1—7 ersätta och i årskurserna 8 och 9 komplettera den information till föräldrarna som förr gavs huvudsakligen i form av betyg. Föräldrarna måste kunna följa sina barns studier och få veta hur barnen utvecklas. Lärarna skall vid dessa samtal söka ge en nyanserad bild av eleverna och inte begränsa samtalen enbart till elevernas studieresultat. De bör också utnyttja möjligheterna att få del av föräldrarnas kunskaper om och syn på sina barn så att skolans bild av eleverna kan bli så allsidig som möjligt.
57,664,Erfarenheten visar att det är svårt att få kontakt med alla föräldrar. Skolan måste då själv aktivt söka upp föräldrarna för att nå det nödvändiga samarbetet. Förstärkningsresursens icke undervisningsbundna del kan utnyttjas för att möjliggöra behövliga insatser.
57,665,"Föräldrarnas kontakt med skolan bör inte inskränkas till ett par kontakttillfällen per år. Skolan har också en förpliktelse att regelbundet under elevernas studietid informera hemmen om grundskolans utformning, om läroplan och arbetssätt, om vilka möjligheter till fortsatt utbildning eller uppgifter inom arbetslivet som står till buds. Åhörardagar och gemensamma utflykter kan ge föräldrarna ytterligare inblick i skolans arbete."
57,666,"Föräldrar är en tillgång i skolans arbete genom att de representerar en stor fond av erfarenhet och kunskap om olika yrken och verksamheter i samhället. De kan därmed aktivt bidra till elevernas utbildning genom att berätta om olika verksamheter, informera om sitt arbete, om hobbies och föreningar, underlätta studiebesök, ställa sig till förfogande för intervjuer eller organisera grupper under fria aktiviteter. De kan aktivt stödja lärarnas och elevernas arbete på att förbättra skolans miljö."
58,667,BESTÄMMELSER OM SKOLVERKSAMHETEN
58,668,LÄROPLANENS UTFORMNING
58,669,"Verksamheten i grundskolan utformas efter föreskrifter och riktlinjer, som fastställs av riksdag och regering. Många förhållanden regleras dessutom genom avtal, som sluts mellan statens arbetsgivarverk och olika personalorganisationer eller mellan kommunerna och personalorganisationerna."
58,670,"Grundläggande bestämmelser om skolverksamheten ingår i en särskild lag, skollagen. Denna innehåller bl a föreskrifter om primärkommunens skyldighet att anordna grundskola och om skolpliktens längd."
58,671,"Lagar som rör förhållanden på arbetsmarknaden och i arbetslivet gäller också i skolan. Arbetsmiljölagen, lagen om anställningsskydd, lagen om offentlig anställning och lagen om facklig förtroendemans ställning på arbetsplatsen innehåller föreskrifter om bl a skyddsombud och personalens anställningsförhållanden. Genom lagen om medbestämmande i arbetslivet (MBL) garanteras de anställda bl a rätt till information och förhandlingar före beslut om viktigare förändringar i skolans verksamhet. Olika lagar om arbetstagares rätt till ledighet, exempelvis för vård av barn och för studier, gäller också skolans personal liksom lagen om jämställdhet mellan kvinnor och män i arbetslivet. Genom lag om rätt till ledighet för vissa föreningsuppdrag inom skolan ges arbetstagare, som är medlem i förening, rätt till ledighet för att för föreningens räkning arbeta i skolan, exempelvis inom tid för icke timplanebunden verksamhet (fria aktiviteter)."
58,672,"Lagbestämmelser kompletteras av förordningar, som regeringen"
59,673,26 - Måloch riktlinjer
59,674,Samverkan mellan skola och föreningar
59,675,Skolan och kulturlivet
59,676,"I svensk demokrati spelar frivilliga organisationer och föreningar en stor roll. Skolan bör stödja de organisationer och folkrörelser och det fritidsliv som ungdomen själv organiserar, lika väl som skolan i sin tur får stöd från dem. Arbetet inom organisationer och föreningar kan ge skolan stimulans att pröva olika arbetsformer. Genom att eleverna under skoldagen får kontakt med närsamhällets föreningar kan de få impulser till meningsfyllda fritidsaktiviteter. Föreningarna kan i skolan möta elevernas behov av engagemang."
59,677,"Skolstyrelsen, eller på skolstyrelsens uppdrag skolledningen, skall efter samråd med berörda lärare ta initiativ till samverkan genom att bjuda in företrädare för föreningar. Föreningarna kan göra sina insatser under lektioner men främst under tiden för fria aktiviteter och på tid före eller efter skoldagen. Skolledningen och berörda lärare måste ha möjlighet att väl planera verksamheten både vad gäller tid och lokaler. Föreningarnas medverkan måste ske inom de ramar som skoldag, resurser och tillgängliga lokaler erbjuder."
59,678,"För all verksamhet under skoldagen gäller de allmänna målen för skolan. Inom denna ram bör föreningarna själva få svara för verksamhetens utformning under fria aktiviteter. Föreningar med bestämda program, exempelvis religiösa samfund och politiska föreningar, skall ha rätt att verka för sin uppfattning. Det åligger skolstyrelsen och skolledningen att svara för balans och allsidighet genom urvalet av föreningsaktiviteter."
59,679,"Det kan ibland inträffa att endast vissa politiska föreningar eller vissa trossamfund har möjlighet eller intresse att medverka i skolan. Detta får då inte hindra all verksamhet. I stället bör skolans lärare i tillräcklig omfattning på lektioner orientera om och belysa andra idéer, så att eleverna kan få en helhetsuppfattning baserad på en så allsidig information som möjligt. Strävan bör dock vara att föreningar med olika åskådningar själva medverkar i skolan."
59,680,"Skolan kan göra många viktiga insatser på det kulturella området. Ansvaret för att förverkliga de kulturpolitiska uppgifterna vilar på skolans alla ämnen. Ett speciellt ansvar har dock de ämnen som har till uppgift att utveckla elevernas uttrycks- och kommunikationsförmåga i en strävan att skapa en god barn- och ungdomskultur. Genom undervisningen i t ex svenska, bild, musik, slöjd och idrott får alla elever grundläggande insikter i olika uttryck för mänskliga känslor, stämningar och erfarenheter. De får också en träning i eget skapande som är ett led i personlighetsutvecklingen. De konstnärliga uttrycksmedlen, i form av t ex teater och bild, utgör viktiga medel för att göra stoffet levande i olika ämnen och för att redovisa arbetsresultat och uttrycka opinioner. Temastudier underlättar verk***** PAGE 60 *****"
59,681,Skolan och arbetslivet
59,682,Innehåll och samverkan 271 samheter som drama och film. I arbetet med tema är biblioteken en viktig resurs.
59,683,"Skolans roll som kulturcentrum bör emellertid inte begränsas till den obligatoriska undervisningen. Genom skolan skall eleverna också komma i kontakt med olika kulturyttringar såsom konserter, teaterföreställningar, filmförevisningar och konstutställningar. Eftersom skolan omfattar alla barn och ungdomar motverkar man att många kulturevenemang annars bara når vissa grupper."
59,684,"Inom ramen för tillval eller olika fria aktiviteter kan eleverna mer ingående få utveckla sina intressen inom olika kulturområden. Medel för viss frivillig musikundervisning bedriven av grundskolans musiklärare ingår i förstärkningsresursen. Samverkan med det fria organisationslivet och den kommunala musikskolan kan också betyda mycket. Under fria aktiviteter finns, liksom under lektioner, möjligheter för kulturarbetare av skilda slag att medverka i skolan. Grupper kring teater, film, bild och dans kan anordnas av skolan. Olika elevgrupper på skolan bör få möjlighet att gå ut med egna program till andra klasser, stadier eller skolor. Detta kan ofta vara ett bra sätt att medverka till att bearbeta olika problem i skolan, t ex kring mobbning och kring frågor om alkohol och narkotika."
59,685,Skolan måste arbeta i samverkan med näringslivet och med arbetslivet i övrigt. Det innebär att skolan bedriver en del av sin verksamhet utanför skolbyggnaderna i form av studiebesök och exkursioner och som praktisk arbetslivsorientering. Skolan arbetar vidare med material och exempel från arbetslivet. De förhållanden som råder där skall så långt möjligt konkretiseras i undervisningen. Detta betyder att också andra än de som är anställda i skolan skall kunna medverka i arbetet både under lektioner och i fria aktiviteter.
59,686,"Skolledningen skall ta initiativ för att söka få till stånd en så bred samverkan som möjligt. Många med specialkompetens och yrkeserfarenhet av olika arbetsmiljöer kan därigenom medverka i undervisningen i skolan. Lärarnas arbete kan kompletteras genom med- : verkan av t ex arbetare och tjäntemän, företrädare för arbetsgivare och arbetstagare, skyddsombud och skyddsingenjörer. En aktiv medverkan från arbetsförmedlingarna är naturlig. Föräldrar kan vara en stor tillgång för skolan om de kan komma och berätta om olika verksamheter. Äldre människor kan genom att skildra arbetsliv förr i tiden ge eleverna perspektiv på dagens situation. Den icke lärarbundna delen av förstärkningsresursen möjliggör sådana insatser."
59,687,Under tiden i grundskolan skall eleverna genom skolans försorg få en praktisk arbetslivsorientering. Till den skall anslås upp till tio veckor. Den omfattningen kan emellertid inte uppnås omedelbart i
61,688,"28 — Måloch riktlinjer varje kommun, bl a av det skälet att det kan vara svårt att få fram tillräckligt antal platser för verksamheten. Den praktiska arbetslivsorienteringen skall dock omfatta minst sex veckor för varje elev under hela grundskoletiden."
61,689,"Genom arbetslivsorienteringen och genom skolans studie- och yrkesorientering skall eleverna tillägna sig kunskap om olika verksamhetsområden, arbetsmiljöer, arbetsuppgifter och yrken och om arbetets betydelse för människorna och samhället. De skall skaffa sig insikt i partsförhållandena i arbetslivet, i de olika synsätt och intressen, som parterna företräder, och kunskaper om lagar och avtal, om arbetsgivares och arbetstagares rättigheter och skyldigheter, om sambanden mellan dessa faktorer och om företagsamhetens förutsättningar. De skall få kunskap om arbetsförmedlingarnas uppgifter och service till arbetssökande och arbetsgivare. I skolan skall eleverna i olika ämnen få möjligheter att bearbeta sina erfarenheter, så att dessa kan bidra till ett väl övervägt studie- och yrkesval."
61,690,"Arbetslivsorienteringen skall liksom skolans övriga verksamhet motverka sådana begränsningar i studie- och yrkesvalet, som beror på traditionellt könsrolls- och statustänkande eller social och kulturell bakgrund. Den skall inriktas mot jämställdhet mellan könen i familj, arbetsliv och samhälle i övrigt."
61,691,Arbetslivsorienteringen är liksom övrig studie- och yrkesorientering i vid mening en angelägenhet för alla i skolan. Den skall i olika former ingå i skolans verksamhet från första till sista årskursen och i övergången från skola till arbetsliv. Kunskaper om arbetslivet och arbetsmarknaden kan förvärvas både genom praktisk verksamhet inom och utom skolan och genom undervisningen i skolans olika ämnen. All arbetslivserfarenhet — också elevernas egen från fritid och ferier — bör tillvaratas i skolarbetet. Även skolans eget arbetsliv och de olika personalgruppernas uppgifter och situation bör således uppmärksammas.
