word,n
plundring,1
plural,1
pluralbildning,2
pluralformerna,1
plus-,1
pluskvamperfekt,2
plån,1
plåneras,1
plåt,2
plåt-,1
plåtarbete,4
plåtarbeten,1
plötsligt,2
pojk-,2
pojkar,16
pojkarna,5
pojkarnas,2
pojkars,1
pojke,1
pojkgymnastiken,1
polarområden,1
poler,1
polering,3
polis,2
polisen,8
polismakten,1
polismannen,1
polismyndigheten,1
polismännen,1
politik,2
politiken,1
politikens,1
politisk,1
politiska,34
politiskt,3
polska,1
polynom,1
popularitetsjakt,1
populärvetenskapliga,1
porslin,2
porslins-,1
porslinsbranscherna,1
porslinsvaror,1
port,1
portions-,1
portoavgifter,1
porträtterar,1
porträttering,1
porträttlikhet,1
porösa,2
position,1
positiv,23
positiva,10
positivt,6
possesiva,1
possessiva,4
post,7
post-,7
postadress»,1
postbe,1
postbefordran,1
postbehandling,1
postblanketter,1
postblanketterna,1
postbok,1
posten,2
postens,1
poster,4
postförskottsbelopp,1
postgirokataloger,1
postgiroupplysningar,1
posthandböcker,2
postkontor,1
postoch,1
posttaxor,1
postverket,2
potatoes;,1
potens,1
poäng,2
poängterar,1
poängteras,3
pperiferivinkel,1
prakliska,1
praktik,6
praktik-,1
praktikanterna,2
praktikelev,1
praktiken,15
praktikerfarenheterna,1
praktikhandledare,2
praktikhandledarna,1
praktikmöjligheter,1
praktikmöjligheterna,2
praktikperiod,1
praktikperioder,1
praktikperioderna,3
praktikplacering,1
praktikplaceringarna,1
praktikplaceringen,1
praktikplan,1
praktikplats,2
praktikplatser,2
praktiktiden,4
praktiktillfällen,1
praktikveckorna,1
praktikverksamheten,2
praktikyrke,1
praktikönskemål,2
praktikönskemålen,2
praktisera,1
praktisk,53
praktisk-estetisk,1
praktiska,188
praktiskt,41
praxis,3
precis,1
precisera,10
preciserade,2
preciseras,1
precisionen,1
predikat,4
pregnans,1
preliminär,2
preliminära,1
premieras,1
preparat,3
preparat;,1
preparation,1
preparationsmikroskopen,1
preparationsmikroskopet,1
preparationsrum,2
preparerad,1
preparerade,1
prepareras,1
prepositioner,8
prepositionsuttryck,1
presens,7
present,1
presentation,6
presentationen,6
presenter,1
presentera,4
presenterar,2
presenteras,17
presenterats,3
preses,1
press,2
pressa,1
pressande,1
pressas,1
pressen,4
pressning,13
prestation,7
prestationen,5
prestationer,17
prestationerna,9
prestationsbetonad,1
prestationsförmåga,3
prestationsförmågan,3
prestationssvaga,1
prestera,4
presterat,1
prestigevärde,1
primfaktormetoden,1
primfaktoruppdelning,1
primitiv,2
primitiva,2
primtaloch,1
primära,4
primäravläsningar,1
primärt,1
princip,13
principen,6
principer,7
principerna,11
principiella,4
principiellt,4
principskisser,1
pris,2
pris-,2
prisberäkningar,1
prisbildning,1
priser,4
prisernas,1
priset,7
prisförändringar,2
prisjämförelser,1
priskalkyler,1
prislappar,1
prisma,1
prismat,3
prismor,6
prismornas,1
prisoch,1
prisskyltar,1
prissynpunkt,1
prissättning,1
prissättningen,1
privata,3
privatbokföring,1
privatbokföringen,3
privatekonomi,1
privatekonomiska,2
privatkonto,1
privatperson,3
privatpersoners,2
privatpersons,1
privatuttag,1
pro,1
problem,117
problem;,1
problematik,1
problembehandling,1
problemdiskussionen,1
problemen,11
problemet,2
problemets,1
problemfri,1
problemlösning,3
problemlösningar,2
problemlösningen,1
problemområden,1
problemställningar,2
problemställningarna,2
problemtexten,1
problemtyper,2
procent,9
procent-,4
procentbegreppet,5
procentbegreppet;,2
procentproblem,1
procenträkning,8
procenttal,4
procenttal;,1
procenttalen,1
procenttalet,3
process,1
processen,1
processer,2
producent,3
producenten,2
producera,1
producerade,1
produkten,4
produkter,9
produkternas,1
produkters,2
produktion,15
produktionen,3
produktionens,3
produktions-,1
produktionsfaktor,1
produktionsfaktorer,1
produktionsinriktning,1
produktionskedja,1
produktionsmedel,1
produktionsprocesser,1
produktionsteknik,1
produktionsyrken,1
produktivt,3
produkttillverkningen,1
profetböckerna,1
profeter,1
profeterna,3
profeternas,7
profil,2
profilbilden,1
profiler,1
prognos,1
program,17
programavsnitt,1
programmatisk,1
programmen,2
programmerat,3
programmet,6
programmets,1
progressiv,1
projekt,3
projektet,1
projektion,4
projektioner,1
projektionsapparat,1
projektionslära,1
projektionsläran,1
projektionsritning,2
projektionsritningen,1
projektionsyta,2
projektor,2
projektorer,1
projektorn,1
projicera,2
projicerade,2
prokofjevs,1
promemorior,1
promille,2
promillebegreppet,1
pronomen,33
pronomina,1
pronunciation,1
propaganda,3
propagandans,1
propagandatext,1
propagandistiskt,1
propanol,1
proportionalitet,5
proportionalitetsräkning,4
proportioner,2
proportions-,1
proportionsberäkningar,3
proportionsbestämningar,3
proportionsenligt,1
proportionsstudier,1
prosa,1
prosastycke,1
prosastycken,3
prossessiva,1
protestantism,1
protestantismen,1
protokoll,6
prov,27
prov;,1
provdockor,1
proven,5
prover,1
provform,1
provinsbanker,1
provinsialläkaren,1
provision,1
provkarta,1
provning,4
provningsanstalter,1
provningsplikt,1
provningstvånget,1
provresultalen,1
provräkning,1
provräkningar,1
provtagning,1
provtillfället,1
proöduktionsteknik,1
pruta,1
prverksamhet,1
prydande,1
pryder,1
prydlig,1
prydlighet,6
prydligheten,4
prydligt,2
prydnadsföremål,1
prägel,5
prägla,3
präglad,4
präglade,2
präglar,2
präglas,5
präglat,1
präriefarm,2
pröva,15
prövas,2
prövat,1
prövats,1
prövning,8
prövningstid,1
ps,1
psalm,1
psalmboken,2
psalmbokens,1
psalmen,1
psalmens,1
psalmer,16
psalmerna,2
psalmurvalet,1
psaltaren,3
pst,1
psykisk,6
psykiska,22
psykiskt,4
psykologin,1
psykologiserande,1
psykologisk,7
psykologisk-pedagogisk,3
psykologiska,9
psykologiskt,1
puberteten,9
pubertetens,1
pubertetskrisen,1
pubertetsåldern,1
pubertetsålderns,1
pubertetsåren,6
pubertetsårens,2
publikationer,6
puls,3
pulsen,1
pulverfärger,1
pumpar,1
punkt,8
punkten,1
punkter,6
punkterna,1
punktkunskaper,1
punktlighet,2
punktorientering,2
puns,3
pussel,1
puts,1
putshyvel,1
putsning,3
pyramiden,1
pyramider,2
pyre,1
pythagoras,3
pärlan,1
pärm,5
pärmar,1
pärmen,1
på,2134
påbud,3
påbörja,2
påbörjad,1
påbörjas,12
påbörjat,1
påbörjats,2
pådenna,1
påfallande,5
påfrestande,1
påfrestningar,1
påfrestningarna,1
påföljande,1
pågläggsprocenten,1
pågå,2
pågående,5
pågår,2
påhittade,1
påkallad,2
påkallar,1
påkallat,1
påklistrade,1
påklädning,1
påkänningar,2
pålägg,6
pålägget,4
påläggsprocenten,3
påminnelse,1
påpassligt,1
påpeka,7
påpekanden,1
påpekas,8
påpekats,2
pårallellogrammer,1
påritning,2
påräkna,2
påseende,1
påsk,2
påskhelg,1
påskpynt,1
påskynda,2
påstående,1
påtaglig,1
påtagliga,5
påtagligt,9
påtryckning,1
påtvinga,1
påtvingad,1
påtvingas,1
påverka,8
påverkades,1
påverkan,11
påverkar,10
påverkas,6
påvisa,6
påvisas,7
périferivinklar,1
q,1
r,1
r;elevernas,1
ra,4
raa,1
rabatt,9
rabatt-,2
rabatten,4
rabatter,1
rabattprocent,1
rabattprocenten,3
rabatträkningen,1
rabattuppgifter,1
rad,10
radar,1
rade,1
rader,5
radering,1
raderings-,2
radie,2
radier,3
radinställaren,1
radio,27
radio-,10
radioaktivitet,2
radioarbete,1
radioföredrag,1
radiokrönikor,1
radiomottagare,2
radions,2
radioprogram,9
radskalorna,1
radstegen,1
raduppdraget,3
rag,1
rak,1
raka,10
rakblad,1
raketer,1
raksöm,1
rakt,1
rakteristiska,1
ram,32
ramar,2
ramberättelse,1
ramen,26
ramsan;,1
ramsor,4
ramsräkningen,1
ramuppgift,1
ran,2
rande,1
ranson,1
rapporler,1
rapport,1
rapporter,8
rapsodier,5
ras,2
raser,1
rasförföljelser,1
raskares,1
raspolitiska,1
rasproblem,1
rast,2
rasten,2
raster,1
rasterna,2
rationalisera,1
rationalisering,2
rationaliseringsmetodik,1
rationaliseringsteknik,1
rationell,5
rationella,7
rationellt,9
ratten,1
rattvalsarna,1
rd,3
rdr,1
re,9
reagens,1
reagera,4
reagerar,2
reaktion,6
reaktioner,9
reaktions-,1
reaktionsformler,1
reaktionsförmåga,1
reaktionssätt,1
realia,11
realiserbart,1
realism,1
realism»,1
realistisk,7
realistiskt,2
realiteten,1
realiteter,1
reamotorer,1
recensera,1
recensioner»,1
recept,1
reciproka,1
reda,25
redaktionellt,1
redaktionen,2
redan,102
redigerad,1
redigerande,1
redigeras,1
redigt,2
redispenna,1
redo*****,1
redobogenhet,1
redogör,8
redogöra,18
redogöras,1
redogörelse,14
redogörelsen,1
redogörelser,42
redovisa,16
redovisade,1
redovisar,1
redovisas,10
redovisning,14
redovisningar,6
redovisningarna,2
redovisningen,6
redovisningsformer,1
redovisningslärans,1
redovisningsområden,1
redskap,31
redskap;,2
redskapen,1
redskapsgymnastik,1
redskapsgymnastiken,2
redskapstillgång,1
redskapsövningar,9
redskapsövningarna,2
reducera,2
reducerad,1
reduceras,5
reducerat,1
reducering,1
reduktion,1
reduktioner,3
reduktionsförsök,1
reell,1
referat,11
referatet,1
referatövningar,1
referensbibliotek,4
referensbiblioteket,2
referensram,1
referera,9
reflektera,3
reflektioner,1
reflexioner,3
reflexiva,3
reform,1
reformationen,5
reformrörelser,2
reformsträvanden,1
reg,1
regel,89
regelbunden,6
regelbundet,11
regelbundna,8
regelgivning,1
regelhundna,1
regelkunskap,1
regelmässiga,1
regelmässigt,1
regeln,4
regelrätta,1
regeringens,1
regeringsformen,1
regional-,1
regionala,2
regionalgeografiska,2
regioner,4
register,10
registrera,4
registrerande,1
registreras,2
registrering,5
registreringsprinciperna,1
registreringsövningar,2
registreringsövningarna,1
registret,1
regler,26
reglerad,1
regleras,1
reglerbar,2
reglerna,3
regnar,1
regnskogsområde,1
regnvädersdag,1
regnvädersdagar,1
reguladetri,1
reguljär,5
reguljära,2
rehabilitering,1
rekla,1
reklam,11
reklamens,2
reklammedia,2
reklammedlen,5
reklamoch,1
reklamplakat,1
reklamtryck,4
rekommendationer,1
rekommendera,5
rekommenderas,3
rekommenderats,2
rekreation,7
rekreativ,2
rekreera,1
rektangel,4
rektangelns,1
rektangels,1
rektanglar,6
rektangulär,4
rektor,26
rektorer,1
rektors,5
rekvisita,3
rekvisitioner,1
relatera,1
relation,10
relationer,8
relationerna,1
relativa,10
relativitet,2
relativt,52
relevant,2
relevanta,1
reli,1
relief-,1
reliefer,2
reliefer;,1
religion,3
religionen,4
religionens,5
religioner,15
religionerna,5
religionernas,1
religions,1
religionsgeografi,1
religionshistoria,1
religionshistorien,1
religionshistoriska,2
religionshistoriskt,1
religionskunskap,1
religionsriktnings,1
religionsundervisning,2
religiositet,1
religiös,4
religiösa,57
relsen,1
rem,1
remiss,1
remmar,1
remsa,1
ren,6
rena,4
renee,1
rengöra,2
rengöras,1
rengöring,5
rengöringsarbete,2
rengöringsmedel,3
renjägarna,1
renlighet,1
renodla,1
renodlad,3
renodlas,1
renskrivas,1
renskrivning,2
rent,16
rentav,1
reparation,3
reparationer,4
reparations-,1
reparera,1
repareras,2
repeleras,1
repertoar,7
repertoaren,3
repetera,4
repeteras,25
repeterats,1
repetition,50
repetitionen,3
repetitioner,11
repetitionerna,2
repetitiva,1
repetitorisk,1
reportage,5
representant,1
representanter,7
representation,1
representativ,2
representativa,4
representativt,7
representera,1
representerad,1
representerade,2
representerande,2
representerar,8
representeras,1
reproducerade,1
reproducerande,1
reproduktioliksom,1
reproduktion,1
reproduktioner,7
reproduktionsmateriel,1
repulsion,1
rer,2
resa,1
resande,1
resebrev,3
reseliv,1
reservdelsbyten,1
reserveras,1
reservkraft,1
reservlampor,1
resignera,1
resistans,2
reskontra,2
reskontraövningar,5
resonans,1
resonemang,13
resonemanget,1
resonera,2
resor,5
resp,8
respekt,21
respekten,1
respektera,7
respekteras,2
respektive,34
rest,3
restaurang-,1
resten,2
rester,1
restlös,1
restriktivt,1
resultat,69
resultaten,12
resultatet,20
resultatregleringsposter,2
resultatrik,1
resultera,4
resulterar,2
resurser,9
retuschera,1
reversaler,1
revolufionen,1
revolutionen,3
revolutionerna,1
rhen,2
ri;,1
riddarvisor,1
riden,1
rie,1
rik,4
rika,19
rikare,13
rike,3
rikedom,1
riket,2
rikets,1
rikhaltig,5
rikhaltiga,1
rikhaltigt,3
riklig,5
rikliga,5
rikligt,4
riksdag,1
riksdagen,2
riksdagsreferat,1
riksomfattande,1
riksspråket,1
rikt,15
rikta,5
riktad,3
riktar,1
riktas,4
riktig,22
riktiga,22
riktigare,2
riktigast,3
riktigheten,2
riktigt,14
riktlinjer,15
riktlinjerna,2
riktmärken,1
riktmärket,1
riktning,15
riktningar,2
riktningen,1
riktningsändringar,1
riktpunkt,2
riktpunkten,3
riktpunkter,1
rim,1
rimentet,1
rimlig,1
rimligare,1
rimligen,2
rimligheten,3
rimligt,3
rimligt?,1
rimligtvis,1
rimord,1
ring,2
ringa,12
ringar,1
ringer,1
ringlednings-,1
ringsämnen,1
ris,1
risfläta,1
risk,6
riska,1
riskabelt,1
riskabla,1
risken,10
risker,8
riskerar,2
riskerna,11
riskfördelningen,1
riskmoment,2
ristning,1
rit-,10
rita,14
ritade,1
ritar,4
ritas,6
ritbräde,1
ritböcker,1
ritinstrument,1
ritinstrumentens,1
ritmaterial,1
ritmateriel,1
ritning,18
ritningar,9
ritningsframställning,1
ritningsläsning,7
ritningsoch,1
ritningsprinciper,1
ritningssymboler,1
ritningsutkast,1
ritningsövningarna,1
ritpapper,1
ritsning,3
ritsspets,1
ritsstrykmått,2
ritsätt,4
ritteknik,13
ritövningar,3
riva,1
rivning,3
rivren,1
rn,5
rne,1
ro,2
roade,2
roande,5
rolig,1
roligroligt,1
roligt,1
roll,44
roller,5
rom,2
romankapitlet,1
romantiken,1
romantiska,1
romarrikets,1
romersk-katolska,1
romerska,1
roms,1
rondo-,1
roof,1
room,1
room?,1
ror,1
ros,1
rosengång,1
rostskyddsbehandling,2
rot,1
roten,2
rr,5
rs,3
rsa,1
rskake,1
rss,2
rsssttasntetörövabsenes,1
rtr,1
rubank,2
rubbningar,1
rubrik,1
rubriken,8
rubriker,5
rubrikerna,1
rubrikskrivning,2
rubrikskrivningen,2
rubriksättning,1
ruggiga,1
rulla,1
rullbord,1
rum,33
rummet,3
rummet;,1
rummets,1
rums-,1
rumsframställning,1
rumsföreställning,1
rumsgestaltning,2
rumskänslan,1
rumsliga,2
rumsorienteringen,1
rund,1
runda,1
rundboll,1
rundstav,1
runeberg,1
runt,3
rustad,1
rustningen,1
rutat,2
rutin,4
rutinarbete,1
rutinbetonade,2
rutinmässig,1
rutinmässiga,1
rutinmässigt,1
rutinsysslor,2
rutinutbildning,1
rutmönster,1
rutor,1
ryggcrawl,1
ryggens,1
ryggrad,1
ryggradsdjur,3
ryggradsdjuren,1
ryggradsdjurens,1
ryggradslösa,4
ryggsim,1
ryggstöd,1
ryggstödet,1
rymd,1
rymddiagonaler,1
rymdfärder,1
rymdvarelser,1
rymlig,1
rymliga,1
rymma,2
rymmer,2
rymningar,1
ryms,1
rynkning,1
ryska,3
rysslands,1
rytm,16
rytm-,10
rytmen,4
rytmer,5
rytmik,2
rytminstrument,2
rytminstrumenten,1
rytmisk,2
rytmiska,16
rytmiskt,9
rytmorkesterinstrument,3
rytmorkesterspel,1
rytmstavelserna,1
rytmövningar,2
rä,1
räcker,5
räckhåll,1
rädd,2
rädsla,2
rädslan,1
räkna,12
räknar,6
räknas,7
räkne-,1
räknearbete,1
räknearbetet,1
räkneexempel,1
räkneexemplen,1
räknefärdighet,1
räknefärdigheten,1
räknefärdigheter,1
räknehjälpmedlen,1
räknehäften,1
räknelappar,1
räknemaskiner,3
räknemateriel,1
räknemetoder,1
räkneoperationer,2
räkneoperationernas,1
räkneord,4
räkneproblem,2
räknesituationer,1
räknespel,2
räknesticka,2
räknestickans,1
räknestickor,1
räknesält,1
räknesätt,11
räknesätten,9
räknesättet,2
räknetabell,1
räkneundervis,1
räkneuppgift,1
räkneuppgifter,2
räkneuppgifterna,1
räkneuppställning,7
räkneuppställningarna,1
räkneuppställningen,1
räkneövningar,1
räkneövningarna,2
räkning,58
räkningar,5
räkningen,1
ränglekar,1
ränta,8
räntan,6
räntans,1
räntebegreppet,1
räntebeloppet,1
ränteberäkning,1
ränteräkning,3
ränteräkningen,1
räntesats,1
räntesatsen,4
räntetabeller,1
ränteuppgifter,1
rät,2
räta,3
rätt,79
rätt;,2
rätta,42
rättade,2
rättande,1
rättar,1
rättas,5
rättat,2
rättelse,1
rättelser,1
rätten,5
rätter,8
rättfärdighets-,1
rättighet,1
rättigheter,12
rättigheterna,1
rättning,4
rättningen,1
rättningsövningar,2
rättsförhållandena,1
rättskänslan,1
rättslavning,1
rättsliga,6
rättsordning,1
rättsordningen,4
rättsproblem,1
rättsproblemen,1
rättstavning,16
rättstavningsarbetet,1
rättstavningsförmåga,1
rättstavningsregler,1
rättstavningsundervisning,1
rättstavningsövningar,1
rättsväsende,1
rättsvårdande,3
rättvisa,3
rätvinkliga,3
råa,1
råbalans,6
råd,11
råda,5
råda;,1
rådande,1
råder,5
rådet,1
rådets,2
rådfråga,2
rådgivande,4
rådgivning,19
rådgivningsbyrå,1
rådgivningsbyråer,1
rådgsivningen,1
rådgöra,2
råkar,1
råkat,1
råvara,1
råvarans,1
råvaror,8
råvaruproducenter,2
råvarutillgångar,1
råämnen,1
röd,1
röd-,1
röda,2
rökning,1
rökning;,1
rökvanor,1
rön,3
röna,1
rönen,1
rönt,1
röntgenstrålning,1
rör,33
röra,12
rörande,29
rörelse,23
rörelse;,1
rörelsebehov,1
rörelsebehovet,2
rörelseformer,1
rörelseformerna,1
rörelsefostran,1
rörelsefrihet,3
rörelseförmåga,1
rörelseförmågans,1
rörelseglädje,1
rörelseimprovisation,9
rörelseimprovisationer,1
rörelseinitiativet,1
rörelseinslag,1
rörelsekänsla,2
rörelsekänslan,1
rörelselekar,3
rörelselärans,1
rörelsemoment,1
rörelsemönster,1
rörelsen,5
rörelseproblem,3
rörelseprogrammet,1
rörelser,12
rörelseriktning,4
rörelserna,4
rörelseschema,2
rörelseserie,1
rörelseserier,1
rörelseskapande,1
rörelseskisser,1
rörelsestudier,2
rörelsesätt,7
rörelsesätt;,3
rörelsesånger,1
rörelseteknik,2
rörelsetränande,1
rörelseutförandet,1
rörelsevanor,1
rörelseverb,1
rörelsevisor,3
rörelseövningar,1
rörelséproblem,1
rörliga,3
rörlighet,1
röstbehandling,4
rösten,2
röster,3
röstläge,2
röstlägen,1
röstläget,1
röstomfång,3
röstorganet,1
röstrubbningar,4
rösträtt,1
röstskyddsbehandling,1
röststyrka,1
röstvård,26
röta,1
rötter,1
s,218
s-märkning,2
s-märkta,1
s00ckt,1
s51,1
sa,3
sabbaten,1
sackeus,1
sad,1
saften,1
saga,3
sagan,1
sagda,2
sagoboken,1
sagoböcker,2
sagor,17
sagorna,1
sagostoff,1
sagostunder,3
sagts,6
sahara,1
sak,8
saken,2
saker,1
sakfel,1
sakförhållanden,1
sakkunnig,1
sakkunskap,4
saklig,4
sakliga,8
sakligare,1
saklighet,3
sakligt,9
sakna,1
saknar,5
saknas,8
sakområde,2
sakområden,1
sakprosa,10
sakprosan,1
sakprosekaraktär,8
sakprosetexter,3
sakproså,1
sakregister,2
sakriktigt,1
saksammanhanget,1
sakta,1
sakteckning,4
sakundervisningen,1
sakuppgifter,2
sakupplysningar,1
saldera,1
salderas,2
saldering,1
saldo,1
saligprisningarna,1
salomo,1
salpetersyra,1
salt,1
salter,7
saltframställning,1
saltsyra,2
salu,1
salubjudas,2
samarbeta,9
samarbetande,1
samarbetar,4
samarbete,104
samarbete;,2
samarbetet,20
samarbetets,1
samarbets-,1
samarbetsfrågor,1
samarbetsförmåga,3
samarbetsorgan,3
samarbetsprojekt,2
samarbetssvårigheter,1
samarbetsuppgifter,2
samarbetsvilja,2
samarbetsvillig,1
samarbetsvilliga,1
samarbetsövningar,1
samariten,1
samband,271
sambanden,4
sambandet,26
sambhället,1
sambhälls-,1
sambhällsfostrande,1
samerna,1
sameslöjd,1
samfund,1
samfunden,2
samfundens,1
samfundsformer,1
samfällda,1
samfärdsel,9
samfärdseln,1
samfärdsleder,2
samfärdsmedel,2
samfördsel,1
samförstånd,2
samförståndsorganisationer,1
samförståndssträvanden,1
samförståndsvilja,1
samhet,1
samhälle,53
samhälleliga,20
samhälleligt,1
samhällen,2
samhället,52
samhället;,1
samhällets,38
samhälls-,11
samhällsaktuella,1
samhällsangelägenheterna,1
samhällsbildande,1
samhällsbildningar,3
samhällsekonomi,7
samhällsekonomin,1
samhällsekonomiska,3
samhällsfostran,1
samhällsfråga,1
samhällsfrågor,7
samhällsfunktion,4
samhällsförhållanden,3
samhällsgeografisk,2
samhällsgrupperna,1
samhällsgruppers,1
samhällsinstitution,1
samhällsinstitutioner,2
samhällskunhh,1
samhällskunsamverkan,1
samhällskunskap,86
samhällskunskapen,6
samhällskunskapens,3
samhällskunskapsstoffet,1
samhällsköonakap!,1
samhällsliv,14
samhällslivet,5
samhällslivets,1
samhällsmedborgare,2
samhällsmedlem,1
samhällsmedlemmar,4
samhällsmedlemmarna,1
samhällsorienterande,27
samhällsorientering,6
samhällsorienteringen,1
samhällsproblem,4
samhällsstrukturen,1
samhällssynpunkt,1
samhällsuppfattning,2
samhällsutvecklingen,4
samhällsvetenskaperna,1
samhällsändamål,1
samhöllskunskal,1
samhöriga,1
samhörighet,6
samhörigheten,1
samhörighetsoch,1
samkväm,1
saml,1
samla,29
samlad,26
samlade,20
samlal,1
samlande,1
samlar,3
samlarlust,1
samlas,28
samlat,2
samlats,2
samlevnad,5
samlevnaden,4
samlevnadens,1
samlevnads-,1
samlevnadsformer,1
samlevnadsfrågor,5
samlevnadsproblem,7
samlevnadsregler,1
samli*****,1
samlidigt,2
samling,4
samlingar,12
samlingen,1
samlings-,1
samlingsbegrepp,1
samlingslins,1
samlingsplats,4
samlingspunkt,1
samlingspärm,2
samlingsstunder,1
samlingstillfällen,1
samlivet,2
samläsning,6
samma,145
samman,21
samman;,1
sammanbinda,1
sammanbindande,1
sammanbindning,4
sammandrag,10
sammanfalla,1
sammanfaller,3
sammanfatlande,1
sammanfatta,8
sammanfattande,14
sammanfattas,4
sammanfattning,10
sammanfattningar,7
sammanfattningen,1
sammanfattningsrubriker,1
sammanfogas,2
sammanför,2
sammanföra,2
sammanförande,1
sammanföras,1
sammanföres,1
sammanhang,208
sammanhangen,8
sammanhanget,13
sammanhängande,25
sammanhänger,5
sammanhållande,2
sammanhållna,1
sammanhållning,1
sammanhållningen,1
